tile_id,date_mode,date_mode_month,year
6164_728,20140403,"2014, 04",2014
6164_729,20140403,"2014, 04",2014
6164_741,NA,No date,NA
6164_742,20141103,"2014, 11",2014
6164_743,20141103,"2014, 11",2014
6164_744,20141103,"2014, 11",2014
6164_745,20141103,"2014, 11",2014
6164_746,NA,No date,NA
6165_443,NA,No date,NA
6165_444,20141004,"2014, 10",2014
6165_445,20141004,"2014, 10",2014
6165_446,20141004,"2014, 10",2014
6165_447,20141004,"2014, 10",2014
6165_448,20141004,"2014, 10",2014
6165_449,20141004,"2014, 10",2014
6165_450,20141004,"2014, 10",2014
6165_451,20141004,"2014, 10",2014
6165_452,20141004,"2014, 10",2014
6165_453,20141004,"2014, 10",2014
6165_454,20141004,"2014, 10",2014
6165_455,20141004,"2014, 10",2014
6165_456,20141004,"2014, 10",2014
6165_457,20141004,"2014, 10",2014
6165_458,20141004,"2014, 10",2014
6165_459,20141004,"2014, 10",2014
6165_460,20141030,"2014, 10",2014
6165_461,20141002,"2014, 10",2014
6165_462,20141002,"2014, 10",2014
6165_463,20141002,"2014, 10",2014
6165_464,20141002,"2014, 10",2014
6165_465,20141002,"2014, 10",2014
6165_466,20141002,"2014, 10",2014
6165_467,20141002,"2014, 10",2014
6165_468,20141002,"2014, 10",2014
6165_469,20141002,"2014, 10",2014
6165_470,20141002,"2014, 10",2014
6165_471,20141002,"2014, 10",2014
6165_472,20141002,"2014, 10",2014
6165_473,20141002,"2014, 10",2014
6165_474,20141002,"2014, 10",2014
6165_475,20141030,"2014, 10",2014
6165_476,20141030,"2014, 10",2014
6165_477,20141030,"2014, 10",2014
6165_478,20141030,"2014, 10",2014
6165_479,20141030,"2014, 10",2014
6165_480,20150502,"2015, 05",2015
6165_481,20150502,"2015, 05",2015
6165_482,20150502,"2015, 05",2015
6165_483,20150502,"2015, 05",2015
6165_484,20150502,"2015, 05",2015
6165_485,20150502,"2015, 05",2015
6165_486,20150502,"2015, 05",2015
6165_487,20150502,"2015, 05",2015
6165_488,20150502,"2015, 05",2015
6165_489,20150502,"2015, 05",2015
6165_490,20150502,"2015, 05",2015
6165_491,20150502,"2015, 05",2015
6165_492,20150502,"2015, 05",2015
6165_493,20150502,"2015, 05",2015
6165_494,20150502,"2015, 05",2015
6165_495,20150502,"2015, 05",2015
6165_496,20150502,"2015, 05",2015
6165_497,20150502,"2015, 05",2015
6165_498,20150502,"2015, 05",2015
6165_499,20150502,"2015, 05",2015
6165_500,20150502,"2015, 05",2015
6165_501,20150502,"2015, 05",2015
6165_502,20150502,"2015, 05",2015
6165_503,20150502,"2015, 05",2015
6165_504,20150502,"2015, 05",2015
6165_505,20150502,"2015, 05",2015
6165_506,20150502,"2015, 05",2015
6165_507,20150502,"2015, 05",2015
6165_508,20150502,"2015, 05",2015
6165_509,20150502,"2015, 05",2015
6165_510,20150502,"2015, 05",2015
6165_511,20150502,"2015, 05",2015
6165_512,20150502,"2015, 05",2015
6165_513,20150502,"2015, 05",2015
6165_514,20150502,"2015, 05",2015
6165_515,20150502,"2015, 05",2015
6165_516,20150502,"2015, 05",2015
6165_517,20150502,"2015, 05",2015
6165_518,20150502,"2015, 05",2015
6165_519,20150502,"2015, 05",2015
6165_520,20150502,"2015, 05",2015
6165_521,20150515,"2015, 05",2015
6165_522,20150515,"2015, 05",2015
6165_523,20150503,"2015, 05",2015
6165_524,20150503,"2015, 05",2015
6165_525,20150503,"2015, 05",2015
6165_526,20150503,"2015, 05",2015
6165_527,20150503,"2015, 05",2015
6165_528,20150503,"2015, 05",2015
6165_529,20150503,"2015, 05",2015
6165_530,20150503,"2015, 05",2015
6165_531,20150503,"2015, 05",2015
6165_532,20150503,"2015, 05",2015
6165_533,20150503,"2015, 05",2015
6165_534,20150503,"2015, 05",2015
6165_535,20150421,"2015, 04",2015
6165_536,20150421,"2015, 04",2015
6165_537,20150421,"2015, 04",2015
6165_538,20150421,"2015, 04",2015
6165_539,20150421,"2015, 04",2015
6165_540,20150421,"2015, 04",2015
6165_541,20150421,"2015, 04",2015
6165_542,20150421,"2015, 04",2015
6165_543,20150421,"2015, 04",2015
6165_544,20150421,"2015, 04",2015
6165_545,20150421,"2015, 04",2015
6165_546,20150421,"2015, 04",2015
6165_547,20150421,"2015, 04",2015
6165_548,20150421,"2015, 04",2015
6165_549,20150421,"2015, 04",2015
6165_550,20150421,"2015, 04",2015
6165_551,20150421,"2015, 04",2015
6165_552,20150421,"2015, 04",2015
6165_553,20150421,"2015, 04",2015
6165_554,20150421,"2015, 04",2015
6165_573,20140420,"2014, 04",2014
6165_574,20140420,"2014, 04",2014
6165_600,20140416,"2014, 04",2014
6165_632,NA,No date,NA
6165_633,20140326,"2014, 03",2014
6165_634,20140326,"2014, 03",2014
6165_635,20140326,"2014, 03",2014
6165_636,20140326,"2014, 03",2014
6165_637,20140326,"2014, 03",2014
6165_638,20140326,"2014, 03",2014
6165_639,20140326,"2014, 03",2014
6165_640,20140404,"2014, 04",2014
6165_641,20140404,"2014, 04",2014
6165_642,20140404,"2014, 04",2014
6165_643,20140404,"2014, 04",2014
6165_644,20140404,"2014, 04",2014
6165_645,20140404,"2014, 04",2014
6165_646,20140404,"2014, 04",2014
6165_647,20140404,"2014, 04",2014
6165_648,20140404,"2014, 04",2014
6165_649,20140404,"2014, 04",2014
6165_650,20140404,"2014, 04",2014
6165_651,20140404,"2014, 04",2014
6165_652,20140404,"2014, 04",2014
6165_653,20140404,"2014, 04",2014
6165_654,20140404,"2014, 04",2014
6165_655,20140404,"2014, 04",2014
6165_656,20140404,"2014, 04",2014
6165_657,20140404,"2014, 04",2014
6165_658,20140404,"2014, 04",2014
6165_659,20140404,"2014, 04",2014
6165_660,20140404,"2014, 04",2014
6165_661,20140404,"2014, 04",2014
6165_662,20140404,"2014, 04",2014
6165_663,20140404,"2014, 04",2014
6165_664,20140404,"2014, 04",2014
6165_665,20140404,"2014, 04",2014
6165_666,20140404,"2014, 04",2014
6165_667,20140404,"2014, 04",2014
6165_668,20140404,"2014, 04",2014
6165_669,20140404,"2014, 04",2014
6165_670,20140404,"2014, 04",2014
6165_671,20140404,"2014, 04",2014
6165_672,20140404,"2014, 04",2014
6165_673,20140404,"2014, 04",2014
6165_674,20140404,"2014, 04",2014
6165_675,20140404,"2014, 04",2014
6165_676,20140404,"2014, 04",2014
6165_677,20140404,"2014, 04",2014
6165_678,20140404,"2014, 04",2014
6165_679,20140404,"2014, 04",2014
6165_680,20140414,"2014, 04",2014
6165_681,20140414,"2014, 04",2014
6165_682,20140414,"2014, 04",2014
6165_683,20140414,"2014, 04",2014
6165_684,20140414,"2014, 04",2014
6165_685,20140414,"2014, 04",2014
6165_686,20140414,"2014, 04",2014
6165_687,20140414,"2014, 04",2014
6165_688,20140414,"2014, 04",2014
6165_689,20140414,"2014, 04",2014
6165_690,20140414,"2014, 04",2014
6165_691,20140414,"2014, 04",2014
6165_692,20140414,"2014, 04",2014
6165_693,20140414,"2014, 04",2014
6165_694,20140414,"2014, 04",2014
6165_695,20140414,"2014, 04",2014
6165_696,20140414,"2014, 04",2014
6165_697,20140414,"2014, 04",2014
6165_698,20140414,"2014, 04",2014
6165_699,20140414,"2014, 04",2014
6165_700,20140414,"2014, 04",2014
6165_701,20140414,"2014, 04",2014
6165_702,20140414,"2014, 04",2014
6165_703,20140414,"2014, 04",2014
6165_704,20140414,"2014, 04",2014
6165_705,20140414,"2014, 04",2014
6165_706,20140414,"2014, 04",2014
6165_707,20140414,"2014, 04",2014
6165_708,20140414,"2014, 04",2014
6165_709,20140414,"2014, 04",2014
6165_710,20140414,"2014, 04",2014
6165_711,20140414,"2014, 04",2014
6165_721,20140403,"2014, 04",2014
6165_722,20140403,"2014, 04",2014
6165_723,20140403,"2014, 04",2014
6165_724,20140403,"2014, 04",2014
6165_725,20140403,"2014, 04",2014
6165_726,20140403,"2014, 04",2014
6165_727,20140403,"2014, 04",2014
6165_728,20140403,"2014, 04",2014
6165_729,20140403,"2014, 04",2014
6165_730,20140403,"2014, 04",2014
6165_731,20140403,"2014, 04",2014
6165_739,20141103,"2014, 11",2014
6165_740,20141103,"2014, 11",2014
6165_741,20141103,"2014, 11",2014
6165_742,20141103,"2014, 11",2014
6165_743,NA,No date,NA
6165_744,NA,No date,NA
6165_745,NA,No date,NA
6165_746,NA,No date,NA
6166_444,20141004,"2014, 10",2014
6166_445,20141004,"2014, 10",2014
6166_446,20141215,"2014, 12",2014
6166_447,20141004,"2014, 10",2014
6166_448,20141004,"2014, 10",2014
6166_449,20141004,"2014, 10",2014
6166_450,20141004,"2014, 10",2014
6166_451,20141004,"2014, 10",2014
6166_452,20141004,"2014, 10",2014
6166_453,20141004,"2014, 10",2014
6166_454,20141004,"2014, 10",2014
6166_455,20141004,"2014, 10",2014
6166_456,20141004,"2014, 10",2014
6166_457,20141004,"2014, 10",2014
6166_458,20141004,"2014, 10",2014
6166_459,20141004,"2014, 10",2014
6166_460,20141030,"2014, 10",2014
6166_461,20141002,"2014, 10",2014
6166_462,20141002,"2014, 10",2014
6166_463,20141002,"2014, 10",2014
6166_464,20141002,"2014, 10",2014
6166_465,20141002,"2014, 10",2014
6166_466,20141002,"2014, 10",2014
6166_467,20141002,"2014, 10",2014
6166_468,20141002,"2014, 10",2014
6166_469,20141002,"2014, 10",2014
6166_470,20141002,"2014, 10",2014
6166_471,20141002,"2014, 10",2014
6166_472,20141002,"2014, 10",2014
6166_473,20141002,"2014, 10",2014
6166_474,20141002,"2014, 10",2014
6166_475,20141030,"2014, 10",2014
6166_476,20141030,"2014, 10",2014
6166_477,20141030,"2014, 10",2014
6166_478,20141030,"2014, 10",2014
6166_479,20141030,"2014, 10",2014
6166_480,20150419,"2015, 04",2015
6166_481,20150419,"2015, 04",2015
6166_482,20150419,"2015, 04",2015
6166_483,20150502,"2015, 05",2015
6166_484,20150419,"2015, 04",2015
6166_485,20150419,"2015, 04",2015
6166_486,20150419,"2015, 04",2015
6166_487,20150419,"2015, 04",2015
6166_488,20150419,"2015, 04",2015
6166_489,20150419,"2015, 04",2015
6166_490,20150419,"2015, 04",2015
6166_491,20150419,"2015, 04",2015
6166_492,20150419,"2015, 04",2015
6166_493,20150419,"2015, 04",2015
6166_494,20150419,"2015, 04",2015
6166_495,20150419,"2015, 04",2015
6166_496,20150502,"2015, 05",2015
6166_497,20150419,"2015, 04",2015
6166_498,20150419,"2015, 04",2015
6166_499,20150419,"2015, 04",2015
6166_500,20150419,"2015, 04",2015
6166_501,20150419,"2015, 04",2015
6166_502,20150419,"2015, 04",2015
6166_503,20150419,"2015, 04",2015
6166_504,20150419,"2015, 04",2015
6166_505,20150419,"2015, 04",2015
6166_506,20150419,"2015, 04",2015
6166_507,20150419,"2015, 04",2015
6166_508,20150419,"2015, 04",2015
6166_509,20150419,"2015, 04",2015
6166_510,20150502,"2015, 05",2015
6166_511,20150502,"2015, 05",2015
6166_512,20150419,"2015, 04",2015
6166_513,20150419,"2015, 04",2015
6166_514,20150419,"2015, 04",2015
6166_515,20150419,"2015, 04",2015
6166_516,20150419,"2015, 04",2015
6166_517,20150419,"2015, 04",2015
6166_518,20150419,"2015, 04",2015
6166_519,20150502,"2015, 05",2015
6166_520,20150502,"2015, 05",2015
6166_521,20150515,"2015, 05",2015
6166_522,20150515,"2015, 05",2015
6166_523,20150503,"2015, 05",2015
6166_524,20150503,"2015, 05",2015
6166_525,20150503,"2015, 05",2015
6166_526,20150503,"2015, 05",2015
6166_527,20150503,"2015, 05",2015
6166_528,20150503,"2015, 05",2015
6166_529,20150503,"2015, 05",2015
6166_530,20150503,"2015, 05",2015
6166_531,20150503,"2015, 05",2015
6166_532,20150503,"2015, 05",2015
6166_533,20150503,"2015, 05",2015
6166_534,20150503,"2015, 05",2015
6166_535,20150421,"2015, 04",2015
6166_536,20150421,"2015, 04",2015
6166_537,20150421,"2015, 04",2015
6166_538,20150421,"2015, 04",2015
6166_539,20150421,"2015, 04",2015
6166_540,20150421,"2015, 04",2015
6166_541,20150421,"2015, 04",2015
6166_542,20150421,"2015, 04",2015
6166_543,20150421,"2015, 04",2015
6166_544,20150421,"2015, 04",2015
6166_545,20150421,"2015, 04",2015
6166_546,20150421,"2015, 04",2015
6166_547,20150421,"2015, 04",2015
6166_548,20150421,"2015, 04",2015
6166_549,20150421,"2015, 04",2015
6166_550,20150421,"2015, 04",2015
6166_551,20150421,"2015, 04",2015
6166_552,20150421,"2015, 04",2015
6166_553,20150421,"2015, 04",2015
6166_573,20140420,"2014, 04",2014
6166_574,20140420,"2014, 04",2014
6166_575,20140427,"2014, 04",2014
6166_629,NA,No date,NA
6166_630,20140326,"2014, 03",2014
6166_631,20140326,"2014, 03",2014
6166_632,20140326,"2014, 03",2014
6166_633,20140326,"2014, 03",2014
6166_634,20140326,"2014, 03",2014
6166_635,20140326,"2014, 03",2014
6166_636,20140326,"2014, 03",2014
6166_637,20140326,"2014, 03",2014
6166_638,20140326,"2014, 03",2014
6166_639,20140326,"2014, 03",2014
6166_640,20140404,"2014, 04",2014
6166_641,20140404,"2014, 04",2014
6166_642,20140404,"2014, 04",2014
6166_643,20140404,"2014, 04",2014
6166_644,20140404,"2014, 04",2014
6166_645,20140404,"2014, 04",2014
6166_646,20140404,"2014, 04",2014
6166_647,20140404,"2014, 04",2014
6166_648,20140404,"2014, 04",2014
6166_649,20140404,"2014, 04",2014
6166_650,20140404,"2014, 04",2014
6166_651,20140404,"2014, 04",2014
6166_652,20140404,"2014, 04",2014
6166_653,20140404,"2014, 04",2014
6166_654,20140404,"2014, 04",2014
6166_655,20140404,"2014, 04",2014
6166_656,20140404,"2014, 04",2014
6166_657,20140404,"2014, 04",2014
6166_658,20140404,"2014, 04",2014
6166_659,20140404,"2014, 04",2014
6166_660,20140404,"2014, 04",2014
6166_661,20140404,"2014, 04",2014
6166_662,20140404,"2014, 04",2014
6166_663,20140404,"2014, 04",2014
6166_664,20140404,"2014, 04",2014
6166_665,20140404,"2014, 04",2014
6166_666,20140404,"2014, 04",2014
6166_667,20140404,"2014, 04",2014
6166_668,20140404,"2014, 04",2014
6166_669,20140404,"2014, 04",2014
6166_670,20140404,"2014, 04",2014
6166_671,20140404,"2014, 04",2014
6166_672,20140404,"2014, 04",2014
6166_673,20140404,"2014, 04",2014
6166_674,20140404,"2014, 04",2014
6166_675,20140404,"2014, 04",2014
6166_676,20140404,"2014, 04",2014
6166_677,20140404,"2014, 04",2014
6166_678,20140404,"2014, 04",2014
6166_679,20140404,"2014, 04",2014
6166_680,20140414,"2014, 04",2014
6166_681,20140414,"2014, 04",2014
6166_682,20140414,"2014, 04",2014
6166_683,20140414,"2014, 04",2014
6166_684,20140414,"2014, 04",2014
6166_685,20140414,"2014, 04",2014
6166_686,20140414,"2014, 04",2014
6166_687,20140414,"2014, 04",2014
6166_688,20140414,"2014, 04",2014
6166_689,20140414,"2014, 04",2014
6166_690,20140414,"2014, 04",2014
6166_691,20140414,"2014, 04",2014
6166_692,20140414,"2014, 04",2014
6166_693,20140414,"2014, 04",2014
6166_694,20140414,"2014, 04",2014
6166_695,20140414,"2014, 04",2014
6166_696,20140414,"2014, 04",2014
6166_697,20140414,"2014, 04",2014
6166_698,20140414,"2014, 04",2014
6166_699,20140414,"2014, 04",2014
6166_700,20140414,"2014, 04",2014
6166_701,20140414,"2014, 04",2014
6166_702,20140414,"2014, 04",2014
6166_703,20140414,"2014, 04",2014
6166_704,20140414,"2014, 04",2014
6166_705,20140414,"2014, 04",2014
6166_706,20140414,"2014, 04",2014
6166_707,20140414,"2014, 04",2014
6166_708,20140414,"2014, 04",2014
6166_709,20140414,"2014, 04",2014
6166_710,20140414,"2014, 04",2014
6166_711,20140414,"2014, 04",2014
6166_712,20140414,"2014, 04",2014
6166_713,20140414,"2014, 04",2014
6166_719,20140414,"2014, 04",2014
6166_721,20140403,"2014, 04",2014
6166_722,20140403,"2014, 04",2014
6166_723,20140403,"2014, 04",2014
6166_724,20140403,"2014, 04",2014
6166_725,20140403,"2014, 04",2014
6166_726,20140403,"2014, 04",2014
6166_727,20140403,"2014, 04",2014
6166_728,20140403,"2014, 04",2014
6166_729,20140403,"2014, 04",2014
6166_730,20140403,"2014, 04",2014
6166_731,20140403,"2014, 04",2014
6166_732,20140403,"2014, 04",2014
6166_737,20140415,"2014, 04",2014
6166_738,20141103,"2014, 11",2014
6166_739,20141103,"2014, 11",2014
6166_740,NA,No date,NA
6167_444,20141004,"2014, 10",2014
6167_445,20141004,"2014, 10",2014
6167_446,20141215,"2014, 12",2014
6167_447,20141004,"2014, 10",2014
6167_448,20141004,"2014, 10",2014
6167_449,20141004,"2014, 10",2014
6167_450,20141004,"2014, 10",2014
6167_451,20141004,"2014, 10",2014
6167_452,20141004,"2014, 10",2014
6167_453,20141004,"2014, 10",2014
6167_454,20141004,"2014, 10",2014
6167_455,20141004,"2014, 10",2014
6167_456,20141004,"2014, 10",2014
6167_457,20141004,"2014, 10",2014
6167_458,20141004,"2014, 10",2014
6167_459,20141004,"2014, 10",2014
6167_460,20141030,"2014, 10",2014
6167_461,20141002,"2014, 10",2014
6167_462,20141002,"2014, 10",2014
6167_463,20141002,"2014, 10",2014
6167_464,20141002,"2014, 10",2014
6167_465,20141002,"2014, 10",2014
6167_466,20141002,"2014, 10",2014
6167_467,20141002,"2014, 10",2014
6167_468,20141002,"2014, 10",2014
6167_469,20141002,"2014, 10",2014
6167_470,20141002,"2014, 10",2014
6167_471,20141002,"2014, 10",2014
6167_472,20141002,"2014, 10",2014
6167_473,20141002,"2014, 10",2014
6167_474,20141002,"2014, 10",2014
6167_475,20141030,"2014, 10",2014
6167_476,20141030,"2014, 10",2014
6167_477,20141030,"2014, 10",2014
6167_478,20141030,"2014, 10",2014
6167_479,20141030,"2014, 10",2014
6167_480,20150410,"2015, 04",2015
6167_481,20150410,"2015, 04",2015
6167_482,20150410,"2015, 04",2015
6167_483,20150410,"2015, 04",2015
6167_484,20150410,"2015, 04",2015
6167_485,20150410,"2015, 04",2015
6167_486,20150410,"2015, 04",2015
6167_487,20150410,"2015, 04",2015
6167_488,20150410,"2015, 04",2015
6167_489,20150410,"2015, 04",2015
6167_490,20150410,"2015, 04",2015
6167_491,20150410,"2015, 04",2015
6167_492,20150410,"2015, 04",2015
6167_493,20150410,"2015, 04",2015
6167_494,20150410,"2015, 04",2015
6167_495,20150410,"2015, 04",2015
6167_496,20150410,"2015, 04",2015
6167_497,20150410,"2015, 04",2015
6167_498,20150410,"2015, 04",2015
6167_499,20150410,"2015, 04",2015
6167_500,20150410,"2015, 04",2015
6167_501,20150410,"2015, 04",2015
6167_502,20150410,"2015, 04",2015
6167_503,20150410,"2015, 04",2015
6167_504,20150410,"2015, 04",2015
6167_505,20150410,"2015, 04",2015
6167_506,20150410,"2015, 04",2015
6167_507,20150410,"2015, 04",2015
6167_508,20150410,"2015, 04",2015
6167_509,20150410,"2015, 04",2015
6167_510,20150410,"2015, 04",2015
6167_511,20150410,"2015, 04",2015
6167_512,20150410,"2015, 04",2015
6167_513,20150410,"2015, 04",2015
6167_514,20150410,"2015, 04",2015
6167_515,20150410,"2015, 04",2015
6167_516,20150410,"2015, 04",2015
6167_517,20150410,"2015, 04",2015
6167_518,20150410,"2015, 04",2015
6167_519,20150410,"2015, 04",2015
6167_520,20150502,"2015, 05",2015
6167_521,20150515,"2015, 05",2015
6167_522,20150515,"2015, 05",2015
6167_523,20150503,"2015, 05",2015
6167_524,20150503,"2015, 05",2015
6167_525,20150503,"2015, 05",2015
6167_526,20150503,"2015, 05",2015
6167_527,20150503,"2015, 05",2015
6167_528,20150503,"2015, 05",2015
6167_529,20150503,"2015, 05",2015
6167_530,20150503,"2015, 05",2015
6167_531,20150503,"2015, 05",2015
6167_532,20150503,"2015, 05",2015
6167_533,20150503,"2015, 05",2015
6167_534,20150503,"2015, 05",2015
6167_535,20150421,"2015, 04",2015
6167_536,20150421,"2015, 04",2015
6167_537,20150421,"2015, 04",2015
6167_538,20150421,"2015, 04",2015
6167_539,20150421,"2015, 04",2015
6167_540,20150421,"2015, 04",2015
6167_541,20150421,"2015, 04",2015
6167_542,20150421,"2015, 04",2015
6167_543,20150421,"2015, 04",2015
6167_544,20150421,"2015, 04",2015
6167_545,20150421,"2015, 04",2015
6167_546,20150421,"2015, 04",2015
6167_547,20150421,"2015, 04",2015
6167_573,20140420,"2014, 04",2014
6167_574,20140420,"2014, 04",2014
6167_628,NA,No date,NA
6167_629,20140326,"2014, 03",2014
6167_630,20140326,"2014, 03",2014
6167_631,20140326,"2014, 03",2014
6167_632,20140326,"2014, 03",2014
6167_633,20140326,"2014, 03",2014
6167_634,20140326,"2014, 03",2014
6167_635,20140326,"2014, 03",2014
6167_636,20140326,"2014, 03",2014
6167_637,20140326,"2014, 03",2014
6167_638,20140326,"2014, 03",2014
6167_639,20140326,"2014, 03",2014
6167_640,20140404,"2014, 04",2014
6167_641,20140404,"2014, 04",2014
6167_642,20140404,"2014, 04",2014
6167_643,20140404,"2014, 04",2014
6167_644,20140404,"2014, 04",2014
6167_645,20140404,"2014, 04",2014
6167_646,20140404,"2014, 04",2014
6167_647,20140404,"2014, 04",2014
6167_648,20140404,"2014, 04",2014
6167_649,20140404,"2014, 04",2014
6167_650,20140404,"2014, 04",2014
6167_651,20140404,"2014, 04",2014
6167_652,20140404,"2014, 04",2014
6167_653,20140404,"2014, 04",2014
6167_654,20140404,"2014, 04",2014
6167_655,20140404,"2014, 04",2014
6167_656,20140404,"2014, 04",2014
6167_657,20140404,"2014, 04",2014
6167_658,20140404,"2014, 04",2014
6167_659,20140404,"2014, 04",2014
6167_660,20140404,"2014, 04",2014
6167_661,20140404,"2014, 04",2014
6167_662,20140404,"2014, 04",2014
6167_663,20140404,"2014, 04",2014
6167_664,20140404,"2014, 04",2014
6167_665,20140404,"2014, 04",2014
6167_666,20140404,"2014, 04",2014
6167_667,20140404,"2014, 04",2014
6167_668,20140404,"2014, 04",2014
6167_669,20140404,"2014, 04",2014
6167_670,20140404,"2014, 04",2014
6167_671,20140404,"2014, 04",2014
6167_672,20140404,"2014, 04",2014
6167_673,20140404,"2014, 04",2014
6167_674,20140404,"2014, 04",2014
6167_675,20140404,"2014, 04",2014
6167_676,20140404,"2014, 04",2014
6167_677,20140404,"2014, 04",2014
